,year,month,day,time_cat,time_num,time_cos,time_sin,day_cat,day_num,day_cos,day_sin,weekend,x_start,y_start,z_start,location_start,location_end
20,2017,5,24,12.416666666666666:25.0,0.5763888888888888,-0.8870108331782218,-0.46174861323503374,Wednesday,0.3680555555555555,-0.6755902076156599,0.7372773368101244,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
21,2017,5,24,12.416666666666666:25.0,0.5763888888888888,-0.8870108331782218,-0.46174861323503374,Wednesday,0.3680555555555555,-0.6755902076156599,0.7372773368101244,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
22,2017,5,24,12.416666666666666:25.0,0.5763888888888888,-0.8870108331782218,-0.46174861323503374,Wednesday,0.3680555555555555,-0.6755902076156599,0.7372773368101244,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
23,2017,5,24,12.416666666666666:25.0,0.5763888888888888,-0.8870108331782218,-0.46174861323503374,Wednesday,0.3680555555555555,-0.6755902076156599,0.7372773368101244,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
24,2017,5,24,12.433333333333334:26.0,0.5777777777777777,-0.8829475928589271,-0.4694715627858905,Wednesday,0.3682539682539682,-0.6765088193170049,0.7364345302783623,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
25,2017,5,24,12.433333333333334:26.0,0.5777777777777777,-0.8829475928589271,-0.4694715627858905,Wednesday,0.3682539682539682,-0.6765088193170049,0.7364345302783623,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
26,2017,5,24,12.45:27.0,0.5791666666666667,-0.8788171126619654,-0.4771587602596084,Wednesday,0.3684523809523809,-0.6774263796084299,0.7355905792019195,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
27,2017,5,24,12.45:27.0,0.5791666666666667,-0.8788171126619654,-0.4771587602596084,Wednesday,0.3684523809523809,-0.6774263796084299,0.7355905792019195,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
28,2017,5,24,12.45:27.0,0.5791666666666667,-0.8788171126619654,-0.4771587602596084,Wednesday,0.3684523809523809,-0.6774263796084299,0.7355905792019195,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
29,2017,5,24,12.466666666666667:28.0,0.5805555555555556,-0.8746197071393956,-0.48480962024633734,Wednesday,0.3686507936507937,-0.6783428870638903,0.7347454848924395,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
30,2017,5,24,12.466666666666667:28.0,0.5805555555555556,-0.8746197071393956,-0.48480962024633734,Wednesday,0.3686507936507937,-0.6783428870638903,0.7347454848924395,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
31,2017,5,24,12.466666666666667:28.0,0.5805555555555556,-0.8746197071393956,-0.48480962024633734,Wednesday,0.3686507936507937,-0.6783428870638903,0.7347454848924395,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
32,2017,5,24,12.466666666666667:28.0,0.5805555555555556,-0.8746197071393956,-0.48480962024633734,Wednesday,0.3686507936507937,-0.6783428870638903,0.7347454848924395,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
33,2017,5,24,12.466666666666667:28.0,0.5805555555555556,-0.8746197071393956,-0.48480962024633734,Wednesday,0.3686507936507937,-0.6783428870638903,0.7347454848924395,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
34,2017,5,24,12.483333333333333:29.0,0.5819444444444445,-0.8703556959398996,-0.49242356010346733,Wednesday,0.3688492063492063,-0.6792583402589765,0.7338992486633438,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
35,2017,5,24,12.483333333333333:29.0,0.5819444444444445,-0.8703556959398996,-0.49242356010346733,Wednesday,0.3688492063492063,-0.6792583402589765,0.7338992486633438,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
36,2017,5,24,12.483333333333333:29.0,0.5819444444444445,-0.8703556959398996,-0.49242356010346733,Wednesday,0.3688492063492063,-0.6792583402589765,0.7338992486633438,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
37,2017,5,24,12.5:30.0,0.5833333333333334,-0.8660254037844386,-0.5000000000000001,Wednesday,0.36904761904761907,-0.6801727377709196,0.7330518718298262,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
38,2017,5,24,12.5:30.0,0.5833333333333334,-0.8660254037844386,-0.5000000000000001,Wednesday,0.36904761904761907,-0.6801727377709196,0.7330518718298262,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
39,2017,5,24,12.5:30.0,0.5833333333333334,-0.8660254037844386,-0.5000000000000001,Wednesday,0.36904761904761907,-0.6801727377709196,0.7330518718298262,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
40,2017,5,24,12.5:30.0,0.5833333333333334,-0.8660254037844386,-0.5000000000000001,Wednesday,0.36904761904761907,-0.6801727377709196,0.7330518718298262,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
41,2017,5,24,12.5:30.0,0.5833333333333334,-0.8660254037844386,-0.5000000000000001,Wednesday,0.36904761904761907,-0.6801727377709196,0.7330518718298262,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
42,2017,5,24,12.5:30.0,0.5833333333333334,-0.8660254037844386,-0.5000000000000001,Wednesday,0.36904761904761907,-0.6801727377709196,0.7330518718298262,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
43,2017,5,24,12.5:30.0,0.5833333333333334,-0.8660254037844386,-0.5000000000000001,Wednesday,0.36904761904761907,-0.6801727377709196,0.7330518718298262,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
44,2017,5,24,12.5:30.0,0.5833333333333334,-0.8660254037844386,-0.5000000000000001,Wednesday,0.36904761904761907,-0.6801727377709196,0.7330518718298262,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
45,2017,5,24,12.516666666666667:31.0,0.5847222222222223,-0.8616291604415257,-0.5075383629607042,Wednesday,0.3692460317460317,-0.6810860781785887,0.7322033557088559,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
46,2017,5,24,12.516666666666667:31.0,0.5847222222222223,-0.8616291604415257,-0.5075383629607042,Wednesday,0.3692460317460317,-0.6810860781785887,0.7322033557088559,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
47,2017,5,24,12.516666666666667:31.0,0.5847222222222223,-0.8616291604415257,-0.5075383629607042,Wednesday,0.3692460317460317,-0.6810860781785887,0.7322033557088559,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
48,2017,5,24,12.516666666666667:31.0,0.5847222222222223,-0.8616291604415257,-0.5075383629607042,Wednesday,0.3692460317460317,-0.6810860781785887,0.7322033557088559,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
49,2017,5,24,12.516666666666667:31.0,0.5847222222222223,-0.8616291604415257,-0.5075383629607042,Wednesday,0.3692460317460317,-0.6810860781785887,0.7322033557088559,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
50,2017,5,24,12.516666666666667:31.0,0.5847222222222223,-0.8616291604415257,-0.5075383629607042,Wednesday,0.3692460317460317,-0.6810860781785887,0.7322033557088559,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
51,2017,5,24,12.516666666666667:31.0,0.5847222222222223,-0.8616291604415257,-0.5075383629607042,Wednesday,0.3692460317460317,-0.6810860781785887,0.7322033557088559,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
52,2017,5,24,12.516666666666667:31.0,0.5847222222222223,-0.8616291604415257,-0.5075383629607042,Wednesday,0.3692460317460317,-0.6810860781785887,0.7322033557088559,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
53,2017,5,24,12.533333333333333:32.0,0.5861111111111111,-0.8571673007021123,-0.5150380749100542,Wednesday,0.36944444444444446,-0.6819983600624984,0.7313537016191706,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
54,2017,5,24,12.533333333333333:32.0,0.5861111111111111,-0.8571673007021123,-0.5150380749100542,Wednesday,0.36944444444444446,-0.6819983600624984,0.7313537016191706,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
55,2017,5,24,12.533333333333333:32.0,0.5861111111111111,-0.8571673007021123,-0.5150380749100542,Wednesday,0.36944444444444446,-0.6819983600624984,0.7313537016191706,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
56,2017,5,24,12.533333333333333:32.0,0.5861111111111111,-0.8571673007021123,-0.5150380749100542,Wednesday,0.36944444444444446,-0.6819983600624984,0.7313537016191706,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
57,2017,5,24,12.533333333333333:32.0,0.5861111111111111,-0.8571673007021123,-0.5150380749100542,Wednesday,0.36944444444444446,-0.6819983600624984,0.7313537016191706,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
58,2017,5,24,12.533333333333333:32.0,0.5861111111111111,-0.8571673007021123,-0.5150380749100542,Wednesday,0.36944444444444446,-0.6819983600624984,0.7313537016191706,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
59,2017,5,24,12.533333333333333:32.0,0.5861111111111111,-0.8571673007021123,-0.5150380749100542,Wednesday,0.36944444444444446,-0.6819983600624984,0.7313537016191706,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
60,2017,5,24,12.55:33.0,0.5875,-0.8526401643540923,-0.5224985647159487,Wednesday,0.3696428571428571,-0.6829095820048066,0.730502910881278,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
61,2017,5,24,12.55:33.0,0.5875,-0.8526401643540923,-0.5224985647159487,Wednesday,0.3696428571428571,-0.6829095820048066,0.730502910881278,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
62,2017,5,24,12.55:33.0,0.5875,-0.8526401643540923,-0.5224985647159487,Wednesday,0.3696428571428571,-0.6829095820048066,0.730502910881278,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
63,2017,5,24,12.55:33.0,0.5875,-0.8526401643540923,-0.5224985647159487,Wednesday,0.3696428571428571,-0.6829095820048066,0.730502910881278,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
64,2017,5,24,12.55:33.0,0.5875,-0.8526401643540923,-0.5224985647159487,Wednesday,0.3696428571428571,-0.6829095820048066,0.730502910881278,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
65,2017,5,24,12.55:33.0,0.5875,-0.8526401643540923,-0.5224985647159487,Wednesday,0.3696428571428571,-0.6829095820048066,0.730502910881278,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
66,2017,5,24,12.55:33.0,0.5875,-0.8526401643540923,-0.5224985647159487,Wednesday,0.3696428571428571,-0.6829095820048066,0.730502910881278,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
67,2017,5,24,12.55:33.0,0.5875,-0.8526401643540923,-0.5224985647159487,Wednesday,0.3696428571428571,-0.6829095820048066,0.730502910881278,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
68,2017,5,24,12.55:33.0,0.5875,-0.8526401643540923,-0.5224985647159487,Wednesday,0.3696428571428571,-0.6829095820048066,0.730502910881278,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
69,2017,5,24,12.566666666666666:34.0,0.5888888888888889,-0.8480480961564261,-0.5299192642332048,Wednesday,0.36984126984126986,-0.6838197425893201,0.7296509848174509,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
70,2017,5,24,12.566666666666666:34.0,0.5888888888888889,-0.8480480961564261,-0.5299192642332048,Wednesday,0.36984126984126986,-0.6838197425893201,0.7296509848174509,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
71,2017,5,24,12.566666666666666:34.0,0.5888888888888889,-0.8480480961564261,-0.5299192642332048,Wednesday,0.36984126984126986,-0.6838197425893201,0.7296509848174509,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
72,2017,5,24,12.566666666666666:34.0,0.5888888888888889,-0.8480480961564261,-0.5299192642332048,Wednesday,0.36984126984126986,-0.6838197425893201,0.7296509848174509,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
73,2017,5,24,12.566666666666666:34.0,0.5888888888888889,-0.8480480961564261,-0.5299192642332048,Wednesday,0.36984126984126986,-0.6838197425893201,0.7296509848174509,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
74,2017,5,24,12.566666666666666:34.0,0.5888888888888889,-0.8480480961564261,-0.5299192642332048,Wednesday,0.36984126984126986,-0.6838197425893201,0.7296509848174509,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
75,2017,5,24,12.566666666666666:34.0,0.5888888888888889,-0.8480480961564261,-0.5299192642332048,Wednesday,0.36984126984126986,-0.6838197425893201,0.7296509848174509,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
76,2017,5,24,12.583333333333334:35.0,0.5902777777777778,-0.8433914458128856,-0.5372996083468239,Wednesday,0.3700396825396825,-0.6847288404014932,0.7287979247517288,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
77,2017,5,24,12.583333333333334:35.0,0.5902777777777778,-0.8433914458128856,-0.5372996083468239,Wednesday,0.3700396825396825,-0.6847288404014932,0.7287979247517288,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
78,2017,5,24,12.583333333333334:35.0,0.5902777777777778,-0.8433914458128856,-0.5372996083468239,Wednesday,0.3700396825396825,-0.6847288404014932,0.7287979247517288,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
79,2017,5,24,12.583333333333334:35.0,0.5902777777777778,-0.8433914458128856,-0.5372996083468239,Wednesday,0.3700396825396825,-0.6847288404014932,0.7287979247517288,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
80,2017,5,24,12.583333333333334:35.0,0.5902777777777778,-0.8433914458128856,-0.5372996083468239,Wednesday,0.3700396825396825,-0.6847288404014932,0.7287979247517288,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
81,2017,5,24,12.583333333333334:35.0,0.5902777777777778,-0.8433914458128856,-0.5372996083468239,Wednesday,0.3700396825396825,-0.6847288404014932,0.7287979247517288,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
82,2017,5,24,12.583333333333334:35.0,0.5902777777777778,-0.8433914458128856,-0.5372996083468239,Wednesday,0.3700396825396825,-0.6847288404014932,0.7287979247517288,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
83,2017,5,24,12.6:36.0,0.5916666666666667,-0.838670567945424,-0.5446390350150271,Wednesday,0.37023809523809526,-0.6856368740284342,0.7279437320099109,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
84,2017,5,24,12.6:36.0,0.5916666666666667,-0.838670567945424,-0.5446390350150271,Wednesday,0.37023809523809526,-0.6856368740284342,0.7279437320099109,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
85,2017,5,24,12.6:36.0,0.5916666666666667,-0.838670567945424,-0.5446390350150271,Wednesday,0.37023809523809526,-0.6856368740284342,0.7279437320099109,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
86,2017,5,24,12.6:36.0,0.5916666666666667,-0.838670567945424,-0.5446390350150271,Wednesday,0.37023809523809526,-0.6856368740284342,0.7279437320099109,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
87,2017,5,24,12.6:36.0,0.5916666666666667,-0.838670567945424,-0.5446390350150271,Wednesday,0.37023809523809526,-0.6856368740284342,0.7279437320099109,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
88,2017,5,24,12.6:36.0,0.5916666666666667,-0.838670567945424,-0.5446390350150271,Wednesday,0.37023809523809526,-0.6856368740284342,0.7279437320099109,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
89,2017,5,24,12.6:36.0,0.5916666666666667,-0.838670567945424,-0.5446390350150271,Wednesday,0.37023809523809526,-0.6856368740284342,0.7279437320099109,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
90,2017,5,24,12.616666666666667:37.0,0.5930555555555556,-0.8338858220671682,-0.5519369853120581,Wednesday,0.3704365079365079,-0.6865438420589031,0.7270884079195596,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
91,2017,5,24,12.616666666666667:37.0,0.5930555555555556,-0.8338858220671682,-0.5519369853120581,Wednesday,0.3704365079365079,-0.6865438420589031,0.7270884079195596,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
92,2017,5,24,12.616666666666667:37.0,0.5930555555555556,-0.8338858220671682,-0.5519369853120581,Wednesday,0.3704365079365079,-0.6865438420589031,0.7270884079195596,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
93,2017,5,24,12.616666666666667:37.0,0.5930555555555556,-0.8338858220671682,-0.5519369853120581,Wednesday,0.3704365079365079,-0.6865438420589031,0.7270884079195596,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
94,2017,5,24,12.616666666666667:37.0,0.5930555555555556,-0.8338858220671682,-0.5519369853120581,Wednesday,0.3704365079365079,-0.6865438420589031,0.7270884079195596,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
95,2017,5,24,12.616666666666667:37.0,0.5930555555555556,-0.8338858220671682,-0.5519369853120581,Wednesday,0.3704365079365079,-0.6865438420589031,0.7270884079195596,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
96,2017,5,24,12.616666666666667:37.0,0.5930555555555556,-0.8338858220671682,-0.5519369853120581,Wednesday,0.3704365079365079,-0.6865438420589031,0.7270884079195596,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
97,2017,5,24,12.616666666666667:37.0,0.5930555555555556,-0.8338858220671682,-0.5519369853120581,Wednesday,0.3704365079365079,-0.6865438420589031,0.7270884079195596,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
98,2017,5,24,12.633333333333333:38.0,0.5944444444444444,-0.8290375725550418,-0.5591929034707467,Wednesday,0.37063492063492065,-0.6874497430833182,0.7262319538099931,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
99,2017,5,24,12.633333333333333:38.0,0.5944444444444444,-0.8290375725550418,-0.5591929034707467,Wednesday,0.37063492063492065,-0.6874497430833182,0.7262319538099931,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
100,2017,5,24,12.633333333333333:38.0,0.5944444444444444,-0.8290375725550418,-0.5591929034707467,Wednesday,0.37063492063492065,-0.6874497430833182,0.7262319538099931,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
101,2017,5,24,12.933333333333334:56.0,0.6194444444444445,-0.7313537016191706,-0.6819983600624984,Wednesday,0.3742063492063492,-0.7035719065324832,0.7106240724449507,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
102,2017,5,24,12.933333333333334:56.0,0.6194444444444445,-0.7313537016191706,-0.6819983600624984,Wednesday,0.3742063492063492,-0.7035719065324832,0.7106240724449507,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
103,2017,5,24,12.933333333333334:56.0,0.6194444444444445,-0.7313537016191706,-0.6819983600624984,Wednesday,0.3742063492063492,-0.7035719065324832,0.7106240724449507,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
104,2017,5,24,12.933333333333334:56.0,0.6194444444444445,-0.7313537016191706,-0.6819983600624984,Wednesday,0.3742063492063492,-0.7035719065324832,0.7106240724449507,0,0.6129766080257041,-0.7382367721839902,-0.28154244122097377,u0qjdqxen,u0qjf9jxq
